Unnamed: 0,data_ref,id_cliente,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda
8879,2015-09-01,10379,M,True,False,2,Empresário,Superior incompleto,Casado,Casa,30,1.8,4.0,1208.5744264297873
8880,2015-09-01,1274,F,False,True,1,Assalariado,Secundário,Solteiro,Casa,56,22.01643835616439,2.0,-6770.283952446163
8881,2015-09-01,9341,M,True,False,2,Servidor público,Secundário,Casado,Com os pais,42,16.523287671232875,4.0,-3819.62743872385
8882,2015-09-01,3904,F,False,True,0,Servidor público,Secundário,União,Casa,50,16.528767123287672,2.0,-3818.329002729977
8883,2015-09-01,3780,F,False,True,0,Servidor público,Secundário,União,Casa,44,20.194520547945206,2.0,-6482.19351811711
8884,2015-09-01,5069,M,True,False,0,Assalariado,Superior completo,Casado,Com os pais,30,5.717808219178082,2.0,-3283.7744600242386
8886,2015-09-01,16177,F,True,True,0,Assalariado,Secundário,Viúvo,Casa,53,7.213698630136986,1.0,-940.5291934112088
8887,2015-09-01,16104,F,False,True,0,Assalariado,Secundário,Separado,Casa,53,2.9616438356164383,1.0,2432.95115078554
8888,2015-09-01,6569,F,False,True,0,Empresário,Superior completo,Casado,Casa,31,6.490410958904111,2.0,12601.041371564805
8889,2015-09-01,14949,F,False,False,0,Empresário,Secundário,União,Casa,25,3.687671232876713,2.0,399.35101557059534
8891,2015-09-01,4921,M,True,False,0,Assalariado,Superior completo,Solteiro,Casa,28,0.6328767123287671,1.0,787.2708254443869
8892,2015-09-01,872,F,False,True,1,Assalariado,Superior completo,União,Casa,29,6.504109589041097,3.0,1785.6354971587843
8893,2015-09-01,1352,F,False,True,1,Assalariado,Superior completo,Casado,Casa,35,3.6821917808219182,3.0,357.7669030017187
8894,2015-09-01,10255,M,False,True,0,Assalariado,Secundário,Casado,Casa,47,6.468493150684933,2.0,-1627.5635920431769
8895,2015-09-01,4255,F,True,True,0,Assalariado,Superior completo,Casado,Com os pais,41,17.68767123287671,2.0,-6792.836687325729
8897,2015-09-01,13884,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,9.205479452054792,2.0,-1982.6714951767403
8898,2015-09-01,16134,F,True,True,0,Empresário,Superior completo,Solteiro,Casa,46,24.64383561643836,1.0,-11321.982811607688
8899,2015-09-01,11939,F,True,False,0,Assalariado,Superior incompleto,Casado,Com os pais,24,1.906849315068493,2.0,1277.0052335226965
8900,2015-09-01,6010,M,False,True,1,Empresário,Superior completo,Casado,Casa,39,15.898630136986304,3.0,1279.7116474688355
8901,2015-09-01,13183,F,False,True,0,Assalariado,Superior completo,Casado,Casa,37,11.605479452054794,2.0,-3303.6124782064885
8902,2015-09-01,14367,F,False,True,0,Assalariado,Superior completo,Casado,Casa,35,2.2,2.0,2751.833144116694
8903,2015-09-01,11534,F,True,True,0,Servidor público,Secundário,Casado,Casa,51,23.31232876712329,2.0,-3854.3903908357897
8904,2015-09-01,16309,F,True,True,0,Assalariado,Secundário,Casado,Casa,44,25.728767123287675,2.0,-10039.604971181832
8905,2015-09-01,16433,F,False,True,0,Assalariado,Secundário,Casado,Casa,42,15.857534246575346,2.0,-3998.5813987855518
8906,2015-09-01,10496,M,False,True,0,Empresário,Pós graduação,Casado,Casa,58,5.079452054794522,2.0,-2050.102502556524
8907,2015-09-01,2658,F,True,True,0,Empresário,Secundário,Casado,Casa,42,15.068493150684931,2.0,-4155.448976940215
8908,2015-09-01,6013,F,True,True,0,Empresário,Superior completo,Casado,Casa,51,5.890410958904107,2.0,-1862.725398282042
8909,2015-09-01,13183,F,False,True,0,Assalariado,Secundário,Casado,Casa,37,11.605479452054794,2.0,-3303.6124782064885
8910,2015-09-01,1388,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,38,14.591780821917803,1.0,-2094.5032837710933
8911,2015-09-01,8531,F,False,True,0,Assalariado,Primário,União,Governamental,33,1.4684931506849317,2.0,3948.9932962550133
8912,2015-09-01,13364,M,False,True,0,Empresário,Secundário,União,Casa,45,1.9287671232876715,2.0,-5919.140541703324
8914,2015-09-01,15299,M,False,False,1,Assalariado,Superior completo,Casado,Casa,30,1.2849315068493148,3.0,6017.712264789125
8915,2015-09-01,13388,M,True,False,1,Empresário,Superior completo,Casado,Governamental,42,2.432876712328768,3.0,-1093.2384890459116
8916,2015-09-01,14837,M,True,False,0,Empresário,Superior incompleto,Solteiro,Casa,28,5.550684931506848,1.0,-2547.9793409588774
8917,2015-09-01,10200,F,True,True,0,Empresário,Superior completo,Casado,Casa,32,10.884931506849314,2.0,-2608.7014726366497
8918,2015-09-01,14796,F,False,False,0,Assalariado,Secundário,Casado,Casa,47,4.550684931506848,2.0,1830.7800655726546
8919,2015-09-01,5937,F,False,True,0,Assalariado,Secundário,Casado,Casa,33,5.052054794520548,2.0,-269.68951960152526
8920,2015-09-01,4724,F,True,True,0,Empresário,Superior completo,Solteiro,Casa,33,11.613698630136984,1.0,1841.5704902078087
8921,2015-09-01,5381,M,True,True,0,Servidor público,Superior completo,Solteiro,Casa,27,2.263013698630137,1.0,-4678.49169101069
8922,2015-09-01,9191,M,True,True,0,Servidor público,Secundário,Casado,Casa,37,10.12054794520548,2.0,1758.5147985208987
8923,2015-09-01,14702,F,True,False,0,Assalariado,Superior completo,Casado,Casa,28,1.547945205479452,2.0,5727.110733943763
8924,2015-09-01,2086,M,True,True,0,Assalariado,Superior completo,Casado,Com os pais,24,4.424657534246577,2.0,-5707.655959775535
8925,2015-09-01,8667,M,True,True,1,Assalariado,Secundário,Casado,Casa,37,4.575342465753423,3.0,8770.699757783274
8926,2015-09-01,8060,F,True,False,0,Empresário,Superior completo,Casado,Casa,46,9.473972602739726,2.0,-3292.769184966774
8927,2015-09-01,12509,F,False,False,0,Empresário,Secundário,Casado,Casa,42,10.956164383561644,2.0,-5067.158564975901
8928,2015-09-01,886,F,False,True,0,Assalariado,Superior completo,Casado,Casa,50,18.6054794520548,2.0,-2699.2660264285296
8929,2015-09-01,10434,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,52,5.635616438356164,1.0,-455.84724729883965
8930,2015-09-01,1705,M,True,True,1,Assalariado,Superior completo,Casado,Casa,43,2.643835616438356,3.0,-3012.8187409253005
8931,2015-09-01,10851,F,False,False,0,Assalariado,Secundário,Solteiro,Com os pais,28,7.104109589041097,1.0,911.3301295423403
8932,2015-09-01,8659,M,True,True,1,Assalariado,Secundário,Solteiro,Casa,40,4.6876712328767125,2.0,574.3382239950834
8933,2015-09-01,2327,F,True,True,0,Empresário,Superior completo,Casado,Casa,47,5.528767123287671,2.0,-2362.565775942964
8934,2015-09-01,13314,M,True,True,1,Assalariado,Superior completo,Casado,Casa,38,4.931506849315068,3.0,3100.3060806862086
8935,2015-09-01,13599,M,True,False,2,Assalariado,Secundário,Casado,Casa,49,3.016438356164384,4.0,-296.9229398530597
8936,2015-09-01,12735,M,True,True,1,Empresário,Superior completo,Casado,Casa,27,4.863013698630136,3.0,1948.7022478124873
8937,2015-09-01,3627,M,True,True,2,Servidor público,Superior completo,Casado,Comunitário,31,4.572602739726029,4.0,4315.504495462157
8938,2015-09-01,10913,F,False,False,2,Assalariado,Secundário,União,Casa,34,3.764383561643836,4.0,-404.7029201216935
8939,2015-09-01,10950,F,False,False,0,Assalariado,Superior completo,Viúvo,Comunitário,54,1.6,1.0,358.138542335805
8940,2015-09-01,474,F,True,True,1,Assalariado,Secundário,Casado,Casa,34,15.786301369863011,3.0,-6182.167284209729
8941,2015-09-01,11253,F,True,False,1,Assalariado,Secundário,Casado,Casa,40,2.767123287671233,3.0,1979.7022813172232
8942,2015-09-01,10350,F,False,False,1,Empresário,Secundário,Solteiro,Casa,36,6.717808219178082,2.0,-2203.2799276519368
8943,2015-09-01,14039,M,False,False,1,Assalariado,Secundário,Casado,Casa,36,3.624657534246576,3.0,-368.8393760603867
8944,2015-09-01,2461,F,False,True,0,Servidor público,Superior completo,Solteiro,Casa,53,16.791780821917804,1.0,-3197.1125203653473
8946,2015-09-01,13046,F,False,True,2,Assalariado,Secundário,Casado,Casa,35,4.090410958904109,4.0,-250.3826532388191
8947,2015-09-01,14908,F,False,False,1,Assalariado,Superior completo,Casado,Casa,37,7.882191780821918,3.0,0.08117546147468602
8948,2015-09-01,16031,M,True,True,2,Empresário,Superior completo,Casado,Casa,40,0.6273972602739726,4.0,-4913.652104822651
8950,2015-09-01,5341,F,False,True,0,Empresário,Superior completo,União,Casa,30,0.7589041095890411,2.0,2667.719272446678
8951,2015-09-01,6350,F,False,False,0,Assalariado,Superior completo,Casado,Casa,36,7.249315068493152,2.0,1658.0952228960869
8952,2015-09-01,2956,M,True,True,2,Assalariado,Superior completo,Casado,Casa,36,2.7178082191780817,4.0,-2352.877526060497
8953,2015-09-01,2239,F,True,False,0,Empresário,Superior completo,Casado,Casa,51,15.432876712328769,2.0,-7067.187122578423
8954,2015-09-01,4576,F,False,True,1,Assalariado,Superior completo,Casado,Casa,28,6.515068493150685,3.0,-57.74438639000209
8956,2015-09-01,4358,F,True,True,1,Empresário,Superior completo,Casado,Casa,31,4.427397260273971,3.0,2542.432350417995
8957,2015-09-01,11051,M,True,True,0,Empresário,Secundário,Casado,Casa,49,9.523287671232875,2.0,2962.294611293026
8958,2015-09-01,11931,M,True,False,0,Empresário,Secundário,Separado,Casa,41,5.665753424657535,1.0,-4634.678427218008
8959,2015-09-01,11212,F,False,True,3,Servidor público,Secundário,Casado,Casa,38,5.843835616438357,5.0,-771.4995647943078
8960,2015-09-01,1585,F,False,True,1,Assalariado,Secundário,União,Casa,48,12.904109589041097,3.0,-4911.090807039624
8961,2015-09-01,15106,F,False,True,1,Assalariado,Secundário,Casado,Casa,26,2.367123287671233,3.0,2086.7941995198034
8962,2015-09-01,4265,F,True,True,0,Servidor público,Superior completo,Solteiro,Casa,60,41.2,1.0,-7537.465510837212
8963,2015-09-01,15887,M,True,True,0,Assalariado,Secundário,Casado,Casa,39,4.210958904109589,2.0,-5232.570511830108
8964,2015-09-01,4019,M,False,True,1,Assalariado,Secundário,Casado,Casa,43,3.38082191780822,3.0,-849.4162619233211
8965,2015-09-01,3107,F,True,True,1,Assalariado,Superior completo,Casado,Com os pais,30,6.887671232876714,3.0,526.9378229985946
8966,2015-09-01,2837,F,True,True,3,Empresário,Secundário,Casado,Casa,31,1.9753424657534249,5.0,3207.4400875675365
8967,2015-09-01,14891,M,False,False,0,Assalariado,Secundário,Casado,Casa,40,5.717808219178082,2.0,313.1083872111376
8968,2015-09-01,12897,F,True,True,2,Assalariado,Superior completo,Casado,Casa,34,4.468493150684932,4.0,251.23390256654034
8970,2015-09-01,3199,F,True,True,1,Empresário,Secundário,Casado,Casa,39,1.3013698630136987,3.0,5795.564693108673
8971,2015-09-01,10123,F,False,True,0,Assalariado,Superior completo,Casado,Casa,44,8.052054794520547,2.0,-190.81606605462275
8972,2015-09-01,14370,F,False,True,0,Assalariado,Superior completo,Casado,Casa,35,2.2,2.0,412.81314411669393
8973,2015-09-01,8481,F,True,True,1,Empresário,Secundário,Casado,Casa,37,8.89315068493151,3.0,-3364.569462529893
8974,2015-09-01,60,F,True,True,0,Assalariado,Secundário,Separado,Casa,45,3.271232876712329,1.0,-646.9202938160546
8975,2015-09-01,5018,F,False,True,0,Servidor público,Superior completo,Casado,Casa,48,23.23013698630137,2.0,-6377.653253817031
8976,2015-09-01,9288,F,False,False,0,Assalariado,Superior completo,Casado,Casa,47,4.515068493150685,2.0,572.1152617547141
8978,2015-09-01,436,F,False,True,0,Assalariado,Secundário,Casado,Casa,59,23.2027397260274,2.0,-5467.982171108791
8979,2015-09-01,11574,M,True,True,1,Assalariado,Secundário,Casado,Aluguel,46,3.991780821917808,3.0,-6419.0605422603585
8981,2015-09-01,14034,M,False,False,0,Assalariado,Secundário,Casado,Casa,39,0.7890410958904109,2.0,-3445.3308258565025
8982,2015-09-01,5727,M,False,False,0,Servidor público,Superior completo,Casado,Casa,34,13.715068493150683,2.0,35860.23598245799
8984,2015-09-01,5911,M,True,True,1,Assalariado,Secundário,Casado,Casa,45,3.723287671232877,3.0,-958.3996557652872
8985,2015-09-01,2612,F,True,True,0,Assalariado,Secundário,Casado,Casa,51,1.3068493150684932,2.0,1146.0560039511174
8986,2015-09-01,12341,F,False,True,0,Assalariado,Secundário,Casado,Casa,57,4.865753424657535,2.0,487.6064937926144
8988,2015-09-01,1717,M,True,True,0,Assalariado,Superior completo,Casado,Casa,59,6.646575342465752,2.0,-5146.980156271025
8989,2015-09-01,11303,M,True,False,0,Empresário,Secundário,Casado,Casa,56,7.520547945205481,2.0,5767.085242461604
8990,2015-09-01,2177,F,False,False,0,Assalariado,Secundário,Casado,Casa,50,9.761643835616438,2.0,3635.584678337198
8991,2015-09-01,12948,M,False,True,2,Empresário,Superior completo,Casado,Casa,35,0.547945205479452,4.0,-1657.001936957281
8992,2015-09-01,16176,F,True,True,0,Assalariado,Superior completo,Viúvo,Casa,53,7.213698630136986,1.0,-219.81919341120874
8993,2015-09-01,12564,F,True,False,0,Assalariado,Secundário,Casado,Casa,46,1.8657534246575345,2.0,2324.053493035208
8994,2015-09-01,3573,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,12.194520547945206,2.0,3890.942425236497
8995,2015-09-01,10684,M,True,True,0,Assalariado,Superior completo,Casado,Casa,32,5.013698630136987,2.0,-6686.985618844386
8996,2015-09-01,14836,M,True,False,0,Empresário,Superior incompleto,Solteiro,Casa,28,5.550684931506848,1.0,-409.89934095887656
8997,2015-09-01,1069,F,False,False,0,Empresário,Secundário,Casado,Com os pais,46,2.249315068493151,2.0,-534.7551594211377
8998,2015-09-01,16547,F,True,True,1,Assalariado,Superior completo,Separado,Casa,38,0.3835616438356164,2.0,2143.7830035723873
8999,2015-09-01,8061,F,True,False,0,Empresário,Superior completo,Casado,Casa,46,9.473972602739726,2.0,-2169.539184966774
9000,2015-10-01,12158,M,True,False,2,Assalariado,Secundário,Casado,Casa,43,4.520547945205481,4.0,-4364.822086959759
9002,2015-10-01,4322,M,True,True,0,Assalariado,Secundário,Casado,Casa,33,4.008219178082192,2.0,-2795.370641904221
9004,2015-10-01,14628,F,False,True,0,Empresário,Secundário,Casado,Casa,53,7.884931506849315,2.0,-1646.3998150303505
9005,2015-10-01,5763,F,False,False,0,Empresário,Superior completo,Casado,Casa,59,7.041095890410959,2.0,-3210.316544355429
9006,2015-10-01,16458,F,True,True,1,Empresário,Superior completo,Casado,Governamental,44,21.86027397260274,3.0,-9731.173279441426
9008,2015-10-01,1721,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,48,27.32876712328768,1.0,-10116.025260774091
9010,2015-10-01,236,M,True,False,0,Empresário,Secundário,Casado,Casa,32,3.1890410958904107,2.0,-4225.061655223492
9011,2015-10-01,1766,F,False,True,1,Empresário,Superior completo,União,Casa,30,2.9753424657534246,3.0,2934.105910039997
9012,2015-10-01,9205,F,False,True,0,Servidor público,Superior completo,Casado,Casa,34,10.178082191780822,2.0,-3897.0350390745766
9013,2015-10-01,8402,M,True,True,2,Assalariado,Superior completo,Casado,Casa,41,12.895890410958906,4.0,-691.9610113931485
9014,2015-10-01,5679,F,True,False,1,Assalariado,Secundário,Casado,Casa,39,8.789041095890411,3.0,-1775.6245578808343
9016,2015-10-01,13052,F,True,True,0,Assalariado,Superior completo,União,Casa,43,9.512328767123286,2.0,148.92260575736418
9017,2015-10-01,10572,F,False,True,2,Assalariado,Superior completo,Casado,Casa,37,8.928767123287669,4.0,-1360.0419651393322
9018,2015-10-01,14946,M,True,True,0,Servidor público,Superior completo,Casado,Casa,27,1.7616438356164383,2.0,14748.091455244468
9021,2015-10-01,14448,F,False,True,0,Empresário,Secundário,Casado,Casa,28,6.2027397260273975,2.0,-2558.6415134430135
9022,2015-10-01,11150,M,True,False,0,Assalariado,Superior completo,Casado,Casa,41,14.52054794520548,2.0,2397.3024155531293
9023,2015-10-01,34,F,False,True,0,Empresário,Secundário,Solteiro,Aluguel,42,8.860273972602737,1.0,-1408.443242436455
9024,2015-10-01,4766,F,False,True,1,Assalariado,Secundário,Casado,Casa,43,24.117808219178084,3.0,-9886.468228593714
9025,2015-10-01,14591,F,False,True,1,Assalariado,Secundário,Viúvo,Casa,38,8.136986301369863,2.0,-2640.77816529153
9026,2015-10-01,7295,F,True,True,0,Empresário,Superior completo,União,Casa,35,4.964383561643834,2.0,13744.407146874928
9027,2015-10-01,6877,F,False,True,0,Assalariado,Secundário,Casado,Casa,44,13.2986301369863,2.0,1555.5784963572487
9028,2015-10-01,445,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,50,21.45205479452055,1.0,8791.048678712952
9030,2015-10-01,7312,F,True,True,0,Empresário,Secundário,Casado,Governamental,45,8.210958904109589,2.0,982.506342130182
9032,2015-10-01,4115,F,False,True,0,Servidor público,Superior completo,Viúvo,Casa,53,18.389041095890416,1.0,-7386.465549145445
9033,2015-10-01,8635,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,60,29.04109589041096,1.0,-6522.135660536849
9034,2015-10-01,16,M,True,True,0,Empresário,Secundário,Casado,Casa,56,12.191780821917806,2.0,11690.403290409573
9035,2015-10-01,6608,M,True,True,0,Assalariado,Superior incompleto,Casado,Casa,47,2.347945205479452,2.0,-3593.2524337494187
9036,2015-10-01,4331,M,False,True,0,Empresário,Superior completo,Solteiro,Aluguel,27,3.345205479452055,1.0,-827.0363148904789
9037,2015-10-01,9827,F,False,False,0,Assalariado,Superior completo,Casado,Com os pais,27,4.515068493150685,2.0,374.4095672839628
9038,2015-10-01,7760,M,True,True,0,Assalariado,Superior completo,Casado,Casa,40,5.35068493150685,2.0,14355.251495067496
9039,2015-10-01,12565,F,True,False,0,Assalariado,Secundário,Casado,Casa,46,1.8657534246575345,2.0,4576.313493035207
9040,2015-10-01,1011,F,True,True,0,Assalariado,Superior incompleto,Casado,Casa,30,6.597260273972603,2.0,-2016.689808132297
9041,2015-10-01,16505,M,True,False,0,Servidor público,Secundário,Solteiro,Casa,55,4.235616438356163,2.0,-4489.887054507026
9042,2015-10-01,8610,F,False,False,0,Assalariado,Secundário,Solteiro,Com os pais,27,8.361643835616439,1.0,1463.7683796214392
9043,2015-10-01,13791,M,False,True,1,Empresário,Secundário,Casado,Casa,40,0.284931506849315,3.0,-4321.552141533609
9044,2015-10-01,1344,F,False,True,0,Assalariado,Superior completo,União,Casa,30,6.934246575342466,2.0,5576.571027991285
9045,2015-10-01,11995,M,True,True,0,Assalariado,Secundário,Separado,Casa,50,0.5780821917808219,1.0,-1501.8193693010344
9046,2015-10-01,10156,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,39,1.7150684931506852,1.0,955.187031028128
9047,2015-10-01,14450,M,False,True,0,Assalariado,Secundário,Casado,Casa,30,4.454794520547946,2.0,-4585.560648203746
9048,2015-10-01,13087,M,True,True,1,Assalariado,Superior incompleto,Casado,Casa,46,2.33972602739726,3.0,-3320.9895193540187
9050,2015-10-01,8439,M,True,False,0,Empresário,Secundário,Casado,Casa,48,6.8054794520547945,2.0,-1257.9967119791781
9051,2015-10-01,6054,F,False,True,0,Assalariado,Superior completo,União,Casa,44,26.56986301369863,2.0,-8044.077681019718
9052,2015-10-01,12781,M,False,True,0,Assalariado,Superior completo,Casado,Com os pais,40,7.865753424657536,2.0,-3741.655435327232
9053,2015-10-01,11536,M,True,True,0,Assalariado,Secundário,Casado,Casa,46,5.964383561643835,2.0,165.79166919475938
9054,2015-10-01,14729,M,True,False,0,Assalariado,Superior completo,Solteiro,Casa,33,9.134246575342466,1.0,-3586.7180396251133
9055,2015-10-01,437,F,False,True,0,Assalariado,Superior completo,Casado,Casa,50,8.276712328767124,2.0,-2050.829133631009
9057,2015-10-01,15144,M,False,True,2,Assalariado,Secundário,Casado,Casa,45,0.9095890410958904,4.0,-3259.6791573825158
9058,2015-10-01,3721,F,True,True,2,Assalariado,Secundário,Casado,Casa,36,13.608219178082194,4.0,-825.3329482443469
9059,2015-10-01,12817,F,True,True,1,Assalariado,Secundário,Casado,Casa,42,16.709589041095892,3.0,1147.4542925513124
9060,2015-10-01,2746,F,False,True,0,Assalariado,Secundário,Casado,Casa,43,8.312328767123287,2.0,-1853.6023228778313
9061,2015-10-01,13119,M,True,True,3,Assalariado,Superior completo,Casado,Casa,36,1.2547945205479452,5.0,-4373.8540828897085
9062,2015-10-01,847,M,True,True,1,Assalariado,Superior completo,Casado,Casa,44,12.75068493150685,3.0,6090.945027212019
9063,2015-10-01,9943,M,True,True,1,Empresário,Secundário,Casado,Casa,46,3.608219178082192,3.0,-6952.3672769492505
9064,2015-10-01,1,F,False,True,0,Empresário,Secundário,Solteiro,Casa,52,8.35890410958904,1.0,-3475.1672489459224
9065,2015-10-01,16235,F,False,True,0,Empresário,Secundário,Casado,Casa,46,2.5424657534246577,2.0,-901.9683807860536
9066,2015-10-01,9986,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,38,5.684931506849315,1.0,-563.2904281419881
9067,2015-10-01,12675,M,False,False,0,Empresário,Superior completo,União,Casa,25,0.4493150684931506,2.0,290.3000580240814
9069,2015-10-01,10859,F,False,False,0,Assalariado,Superior completo,Solteiro,Casa,42,8.104109589041098,1.0,-1921.2797771321377
9070,2015-10-01,4451,F,False,False,0,Assalariado,Superior completo,Casado,Casa,29,5.263013698630137,2.0,4948.61701690777
9072,2015-10-01,12692,F,False,True,3,Assalariado,Superior completo,Casado,Casa,35,10.117808219178082,5.0,-748.9820071259637
9073,2015-10-01,9140,M,True,False,1,Empresário,Superior completo,Casado,Casa,40,2.2849315068493152,3.0,-3988.08347435212
9074,2015-10-01,15687,F,False,True,0,Assalariado,Superior completo,Casado,Casa,53,6.016438356164382,2.0,-1134.0345217527165
9075,2015-10-01,3624,F,False,True,0,Assalariado,Superior completo,Casado,Casa,31,4.104109589041096,2.0,-343.22779066453154
9076,2015-10-01,9581,M,True,True,2,Assalariado,Secundário,Casado,Casa,29,6.934246575342466,4.0,-2718.7706671399474
9077,2015-10-01,13865,F,True,True,0,Assalariado,Primário,Casado,Casa,44,1.704109589041096,2.0,1652.8700534710654
9079,2015-10-01,13183,F,False,True,0,Assalariado,Secundário,Casado,Casa,37,11.605479452054794,2.0,-3303.6124782064885
9080,2015-10-01,3149,F,False,True,0,Assalariado,Superior completo,Viúvo,Casa,54,7.142465753424657,1.0,-2529.340516323551
9082,2015-10-01,13241,F,False,True,0,Empresário,Superior completo,Casado,Casa,33,7.769863013698631,2.0,-2780.508721835983
9083,2015-10-01,4461,F,False,False,0,Empresário,Superior completo,Casado,Com os pais,40,12.849315068493151,2.0,-4264.6413314848
9084,2015-10-01,15344,F,False,False,0,Assalariado,Secundário,Casado,Casa,38,5.120547945205479,2.0,335.17236414784907
9085,2015-10-01,8564,M,True,False,1,Assalariado,Secundário,Casado,Casa,51,6.638356164383563,3.0,52.015217849104374
9086,2015-10-01,12915,F,True,True,1,Assalariado,Superior completo,Solteiro,Casa,35,6.383561643835616,2.0,8764.412792577754
9087,2015-10-01,14914,M,True,False,0,Assalariado,Superior completo,União,Casa,32,8.471232876712326,2.0,10760.86040457894
9090,2015-10-01,15533,F,False,True,0,Empresário,Superior completo,União,Casa,56,14.126027397260271,2.0,-7545.325491839243
9091,2015-10-01,10339,F,False,True,1,Assalariado,Secundário,Casado,Casa,31,6.383561643835616,3.0,-2137.7503463163966
9092,2015-10-01,4527,F,False,False,0,Assalariado,Superior completo,Casado,Casa,53,3.4301369863013704,2.0,2964.703253795625
9093,2015-10-01,14965,M,False,True,0,Assalariado,Superior completo,Casado,Com os pais,40,8.69041095890411,2.0,2891.004253072755
9094,2015-10-01,13692,F,False,True,1,Assalariado,Superior completo,Solteiro,Casa,49,16.63013698630137,2.0,-4297.956122900867
9095,2015-10-01,9905,F,True,True,0,Assalariado,Secundário,Casado,Casa,48,5.013698630136987,2.0,1130.2203471399107
9096,2015-10-01,15987,M,True,False,2,Empresário,Secundário,Casado,Casa,40,10.547945205479452,4.0,1059.0610114098672
9099,2015-10-01,4766,F,False,True,1,Assalariado,Secundário,Casado,Casa,43,24.117808219178084,3.0,-9886.468228593714
9100,2015-10-01,15182,F,False,True,0,Servidor público,Superior completo,Casado,Casa,60,20.882191780821923,2.0,18976.318711175092
9101,2015-10-01,14246,F,False,False,1,Assalariado,Secundário,Casado,Casa,30,8.542465753424658,3.0,-1532.5531468245615
9102,2015-10-01,16047,M,False,True,2,Assalariado,Secundário,Casado,Casa,34,9.884931506849314,4.0,23.170272779350853
9103,2015-10-01,6040,F,True,False,0,Assalariado,Secundário,Casado,Casa,50,0.3013698630136986,2.0,2040.5148642337033
9104,2015-10-01,16387,F,False,True,1,Servidor público,Superior completo,Casado,Casa,34,12.383561643835616,3.0,-4217.256802656009
9105,2015-10-01,11113,M,False,True,0,Assalariado,Secundário,União,Casa,52,16.356164383561644,2.0,-526.7447085067179
9107,2015-10-01,5825,F,False,True,2,Assalariado,Superior completo,Casado,Casa,34,1.6356164383561644,4.0,1837.2071988934981
9108,2015-10-01,12659,F,False,True,1,Assalariado,Secundário,Solteiro,Casa,41,17.123287671232873,2.0,-6545.634347825386
9109,2015-10-01,10176,F,False,True,0,Empresário,Secundário,Casado,Casa,33,7.638356164383563,2.0,-2818.689535932991
9110,2015-10-01,1040,F,False,True,1,Empresário,Superior completo,Separado,Casa,50,5.756164383561643,2.0,-815.2640973962757
9111,2015-10-01,9306,M,False,False,3,Assalariado,Superior completo,Casado,Casa,39,9.684931506849315,5.0,-9164.998672252665
9112,2015-10-01,16001,F,False,True,0,Assalariado,Secundário,Casado,Governamental,48,15.219178082191783,2.0,-3042.6585588735506
9113,2015-10-01,15968,M,False,False,2,Assalariado,Superior completo,Casado,Casa,30,12.216438356164383,4.0,-7411.272563397105
9114,2015-10-01,1815,F,True,True,0,Servidor público,Superior completo,Casado,Casa,54,14.68219178082192,2.0,172.29353821868972
9115,2015-10-01,2691,M,True,True,0,Assalariado,Secundário,Casado,Casa,28,7.7315068493150685,2.0,5788.944733599623
9116,2015-10-01,10589,M,True,True,0,Empresário,Superior completo,Casado,Casa,37,7.347945205479452,2.0,892.8725614225677
9117,2015-10-01,721,F,False,True,2,Empresário,Secundário,Casado,Casa,41,8.695890410958905,4.0,-2734.4675447812538
9118,2015-10-01,14365,M,True,True,1,Empresário,Superior completo,Casado,Casa,28,2.032876712328767,3.0,-5786.706570843331
9119,2015-10-01,2309,F,False,False,2,Servidor público,Superior completo,Casado,Casa,30,7.693150684931508,4.0,-896.0951915539413
9120,2015-10-01,11346,F,False,True,0,Servidor público,Superior completo,Solteiro,Casa,48,10.438356164383563,1.0,632.4429749552764
9121,2015-10-01,3948,F,False,True,1,Servidor público,Superior completo,Solteiro,Casa,43,10.93972602739726,2.0,-3541.2515949175677
9122,2015-10-01,1597,M,True,True,0,Assalariado,Secundário,Casado,Casa,45,6.145205479452055,2.0,-1447.512996145394
9123,2015-10-01,10017,F,False,True,1,Assalariado,Secundário,Solteiro,Casa,51,7.854794520547945,2.0,-2327.5892941353723
9124,2015-10-01,1059,F,False,True,1,Assalariado,Superior completo,Casado,Casa,28,7.6,3.0,821.157329910312
9125,2015-10-01,7814,F,True,True,0,Assalariado,Secundário,Casado,Casa,46,19.9013698630137,2.0,-8296.058226408411
9126,2015-10-01,4989,F,True,False,1,Assalariado,Superior completo,Casado,Casa,36,7.052054794520547,3.0,126.95400175057648
9128,2015-10-01,7128,F,False,True,0,Empresário,Superior completo,Viúvo,Casa,55,6.3780821917808215,1.0,-637.1134071114889
9129,2015-10-01,11489,M,True,False,1,Empresário,Superior completo,Casado,Estúdio,45,18.523287671232875,3.0,-9700.861110047663
