Unnamed: 0,data_ref,id_cliente,posse_de_veiculo,posse_de_imovel,qtd_filhos,idade,tempo_emprego,qt_pessoas_residencia,renda,sexo_F,sexo_M,tipo_renda_Assalariado,tipo_renda_Bolsista,tipo_renda_Empresário,tipo_renda_Pensionista,tipo_renda_Servidor público,educacao_Primário,educacao_Pós graduação,educacao_Secundário,educacao_Superior completo,educacao_Superior incompleto,estado_civil_Casado,estado_civil_Separado,estado_civil_Solteiro,estado_civil_União,estado_civil_Viúvo,tipo_residencia_Aluguel,tipo_residencia_Casa,tipo_residencia_Com os pais,tipo_residencia_Comunitário,tipo_residencia_Estúdio,tipo_residencia_Governamental
8718,2015-09-01,5310,True,True,0,33,1.8438356164383565,2.0,2283.19,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8719,2015-09-01,10182,True,True,1,40,4.802739726027396,3.0,2724.52,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8720,2015-09-01,4389,False,False,0,27,0.7561643835616438,2.0,2720.79,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
8721,2015-09-01,526,False,True,1,37,15.449315068493153,3.0,32815.41,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
8723,2015-09-01,4280,True,False,0,42,18.6027397260274,1.0,3718.4,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
8724,2015-09-01,4435,False,False,0,43,4.178082191780821,2.0,1077.82,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8725,2015-09-01,1351,False,True,1,35,3.6821917808219182,3.0,8940.56,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8726,2015-09-01,3253,True,True,1,44,5.723287671232876,3.0,4252.5,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8727,2015-09-01,10433,False,True,0,52,5.635616438356164,1.0,550.56,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
8728,2015-09-01,13215,False,True,0,55,1.8410958904109591,1.0,2087.57,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
8729,2015-09-01,12430,False,False,0,44,2.698630136986301,2.0,6176.72,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8730,2015-09-01,65,False,True,0,51,17.194520547945206,2.0,17760.72,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8731,2015-09-01,3683,False,True,0,47,6.654794520547945,2.0,1738.53,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8732,2015-09-01,6522,False,True,0,27,6.583561643835616,1.0,8767.25,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
8733,2015-09-01,13920,True,True,0,50,6.706849315068491,2.0,2669.66,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8734,2015-09-01,5313,True,True,0,33,1.8438356164383565,2.0,7905.33,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8735,2015-09-01,8073,False,False,0,43,24.736986301369864,2.0,5787.32,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8738,2015-09-01,16175,True,True,0,53,7.213698630136986,1.0,7637.98,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
8739,2015-09-01,13020,True,True,2,33,14.931506849315069,4.0,20835.22,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8740,2015-09-01,6147,False,True,2,37,9.753424657534246,3.0,20519.92,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
8741,2015-09-01,6582,True,True,0,53,9.821917808219178,2.0,7477.02,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8742,2015-09-01,2692,True,True,0,28,7.7315068493150685,2.0,1640.51,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8743,2015-09-01,3218,True,True,2,32,3.5753424657534247,4.0,3130.1,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8744,2015-09-01,14338,False,True,0,36,13.54246575342466,1.0,8618.57,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
8745,2015-09-01,14027,True,False,2,43,10.375342465753423,4.0,2240.62,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8746,2015-09-01,185,False,False,0,44,19.45205479452055,1.0,15351.7,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
8747,2015-09-01,6744,False,True,1,36,13.136986301369864,3.0,3909.95,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8748,2015-09-01,16474,True,False,0,37,1.6054794520547946,2.0,1666.82,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8749,2015-09-01,5688,False,False,0,33,11.043835616438356,2.0,2746.89,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8750,2015-09-01,13900,False,True,0,46,2.5342465753424657,2.0,3778.43,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8751,2015-09-01,7286,False,True,1,37,6.0465753424657525,3.0,6184.1,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8752,2015-09-01,7049,False,True,0,46,1.5424657534246575,2.0,5770.13,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8753,2015-09-01,598,True,True,1,34,1.8575342465753424,3.0,5029.21,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8754,2015-09-01,11677,True,True,0,44,13.082191780821915,2.0,8383.51,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8755,2015-09-01,6499,True,True,0,31,6.665753424657535,2.0,10856.67,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8756,2015-09-01,3081,False,True,0,60,4.216438356164384,1.0,1838.12,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
8757,2015-09-01,9537,False,False,1,29,3.1780821917808217,2.0,10797.14,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
8758,2015-09-01,16478,True,True,0,62,2.356164383561644,2.0,10691.27,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8759,2015-09-01,5453,True,True,0,29,10.602739726027398,1.0,2721.7,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
8760,2015-09-01,10144,False,True,0,46,4.049315068493152,2.0,3333.84,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8761,2015-09-01,5230,False,False,0,25,0.9287671232876712,2.0,368.9,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
8762,2015-09-01,16188,True,True,1,30,6.7972602739726025,3.0,4945.99,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8763,2015-09-01,13556,False,False,7,37,4.5178082191780815,9.0,2480.08,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8764,2015-09-01,3700,False,True,0,56,0.6,2.0,9009.57,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8765,2015-09-01,8344,False,True,0,49,7.893150684931506,2.0,1135.82,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8766,2015-09-01,12418,False,True,0,55,0.6109589041095891,2.0,1056.96,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8767,2015-09-01,2194,False,False,0,41,5.005479452054795,2.0,1915.04,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8768,2015-09-01,8337,False,True,0,48,6.471232876712329,2.0,1592.5,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8769,2015-09-01,5855,False,True,0,52,6.723287671232876,1.0,2669.85,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
8770,2015-09-01,10960,True,False,0,40,11.854794520547946,2.0,4523.84,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8771,2015-09-01,15094,False,False,0,30,3.326027397260274,2.0,2602.4,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8772,2015-09-01,9563,False,False,0,32,9.6,1.0,4444.38,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
8773,2015-09-01,5453,True,True,0,29,10.602739726027398,1.0,2721.7,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
8774,2015-09-01,10592,False,True,0,43,6.594520547945206,1.0,5616.1,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
8777,2015-09-01,12922,True,True,0,49,0.547945205479452,2.0,4694.91,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8778,2015-09-01,7979,False,True,1,27,3.084931506849315,3.0,5677.18,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8779,2015-09-01,5282,True,True,1,34,9.101369863013696,3.0,10886.78,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8780,2015-09-01,9129,True,True,1,41,11.627397260273971,3.0,8602.51,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8781,2015-09-01,12789,False,True,1,39,20.126027397260277,2.0,16911.02,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
8782,2015-09-01,15955,True,True,0,54,12.131506849315068,2.0,4036.61,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
8783,2015-09-01,6693,False,True,2,34,4.975342465753425,4.0,439.75,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
8784,2015-09-01,16424,False,True,2,33,10.186301369863012,3.0,2298.63,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
8785,2015-09-01,13996,False,True,0,50,5.287671232876712,1.0,6815.49,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
8786,2015-09-01,10776,False,False,0,56,15.443835616438356,1.0,18227.85,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
8787,2015-09-01,14068,True,False,2,26,7.293150684931509,4.0,10508.26,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8788,2015-09-01,14877,False,False,1,29,6.802739726027397,3.0,3384.14,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8790,2015-09-01,2062,False,True,0,38,10.427397260273972,2.0,11388.09,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8792,2015-09-01,12303,False,True,0,51,6.865753424657536,1.0,1899.97,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
8793,2015-09-01,14061,False,False,0,54,1.5369863013698633,1.0,1392.49,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
8794,2015-09-01,15198,False,True,1,46,14.375342465753429,3.0,16102.27,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
8795,2015-09-01,12038,True,False,1,30,5.153424657534247,3.0,2963.48,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
8797,2015-09-01,11426,True,False,0,50,4.76986301369863,2.0,5758.22,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8798,2015-09-01,6235,False,True,0,39,0.8273972602739726,1.0,4265.71,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
8799,2015-09-01,6922,False,True,1,38,12.802739726027394,3.0,18440.47,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8800,2015-09-01,4373,False,True,1,34,1.0054794520547945,3.0,3186.41,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8801,2015-09-01,3905,False,True,0,50,16.528767123287672,2.0,15069.59,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
8802,2015-09-01,2012,False,False,0,54,9.597260273972603,2.0,2281.59,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8804,2015-09-01,2554,True,True,1,47,0.5561643835616439,3.0,1907.44,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8805,2015-09-01,4678,True,False,0,45,19.534246575342465,2.0,2063.4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
8806,2015-09-01,14108,False,False,0,37,5.205479452054795,2.0,2970.94,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8807,2015-09-01,4948,False,False,1,45,2.7150684931506848,2.0,2781.74,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
8808,2015-09-01,9010,False,False,0,60,14.287671232876711,2.0,3773.29,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
8809,2015-09-01,12556,True,False,0,28,1.1945205479452057,2.0,2097.51,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
8810,2015-09-01,12865,True,True,2,36,6.786301369863014,4.0,7906.48,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8811,2015-09-01,8061,True,False,0,46,9.473972602739726,2.0,3243.95,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8812,2015-09-01,9168,False,True,1,51,4.035616438356166,3.0,17626.91,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8813,2015-09-01,10167,False,True,1,34,6.383561643835616,3.0,2045.83,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8815,2015-09-01,7336,True,True,1,40,12.073972602739724,3.0,3706.01,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8817,2015-09-01,6024,False,True,1,37,9.808219178082194,3.0,5420.92,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8819,2015-09-01,2463,True,True,0,52,16.545205479452054,2.0,7953.46,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
8820,2015-09-01,11634,False,True,2,33,5.991780821917808,4.0,10893.77,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8821,2015-09-01,140,True,False,0,40,2.1863013698630143,2.0,1016.32,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8822,2015-09-01,3852,True,True,0,29,3.602739726027397,2.0,1804.64,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
8825,2015-09-01,1665,True,True,1,45,7.315068493150685,3.0,2509.28,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8826,2015-09-01,4039,False,True,2,31,0.6301369863013698,4.0,2676.21,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
8827,2015-09-01,103,False,False,0,43,1.1835616438356165,1.0,2785.49,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
8828,2015-09-01,615,True,True,1,50,7.191780821917808,3.0,4472.11,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
8829,2015-09-01,9351,True,False,1,36,12.183561643835615,2.0,2999.59,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
8830,2015-09-01,2880,False,True,0,25,2.893150684931507,2.0,1694.63,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
8831,2015-09-01,15003,False,True,0,43,20.11232876712329,2.0,5060.34,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8832,2015-09-01,12885,True,True,0,44,0.8602739726027397,2.0,1057.29,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8833,2015-09-01,10937,True,False,0,27,3.602739726027397,2.0,4348.98,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8834,2015-09-01,4664,False,True,0,24,3.104109589041096,1.0,2715.22,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
8835,2015-09-01,12659,False,True,1,41,17.123287671232873,2.0,2452.22,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
8836,2015-09-01,2579,False,True,0,48,5.978082191780822,2.0,1348.74,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8837,2015-09-01,15888,True,True,0,39,4.210958904109589,2.0,8298.91,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8839,2015-09-01,11622,True,True,0,29,4.410958904109589,2.0,5136.62,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8840,2015-09-01,11159,True,True,1,31,8.517808219178082,3.0,15078.13,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8841,2015-09-01,2519,True,False,0,49,7.701369863013697,1.0,5316.91,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
8842,2015-09-01,498,True,True,0,27,5.112328767123287,2.0,3736.38,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
8843,2015-09-01,2309,False,False,2,30,7.693150684931508,4.0,2305.47,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8844,2015-09-01,3879,False,True,0,48,3.52054794520548,2.0,4533.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8845,2015-09-01,8109,False,True,1,54,28.73972602739726,3.0,2751.71,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8846,2015-09-01,14190,False,False,0,49,20.468493150684928,2.0,8911.12,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
8847,2015-09-01,10840,False,False,0,49,31.372602739726037,2.0,7234.88,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
8848,2015-09-01,13357,True,False,1,31,10.353424657534246,3.0,2817.15,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8849,2015-09-01,714,False,True,0,42,2.1095890410958904,2.0,1358.79,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
8850,2015-09-01,5308,True,True,1,37,0.5150684931506849,3.0,944.04,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8851,2015-09-01,3911,True,True,1,41,6.852054794520547,3.0,7945.86,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
8852,2015-09-01,5969,False,True,1,33,2.1342465753424658,3.0,4331.3,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8853,2015-09-01,2794,False,False,3,33,3.895890410958904,5.0,10173.11,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
8854,2015-09-01,5795,False,True,0,56,15.136986301369864,1.0,2191.42,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
8855,2015-09-01,12135,False,True,0,51,19.534246575342465,2.0,9452.82,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8856,2015-09-01,15367,False,False,0,24,0.6219178082191781,1.0,2428.27,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
8857,2015-09-01,4390,False,False,0,27,0.7561643835616438,2.0,1928.65,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
8858,2015-09-01,11893,False,False,0,44,1.4109589041095891,1.0,3405.74,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
8859,2015-09-01,3788,False,True,2,36,5.101369863013699,4.0,1865.42,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8860,2015-09-01,13610,False,True,0,29,4.435616438356164,2.0,2811.33,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
8861,2015-09-01,1732,True,True,0,47,1.1424657534246576,2.0,2965.55,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8862,2015-09-01,12424,False,True,0,54,6.531506849315067,1.0,4939.11,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
8863,2015-09-01,3498,True,True,0,55,9.443835616438356,1.0,19722.28,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
8864,2015-09-01,14523,True,True,5,31,7.471232876712329,7.0,7269.87,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
8865,2015-09-01,3175,False,False,1,27,1.556164383561644,3.0,910.38,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8867,2015-09-01,7390,False,True,2,34,11.221917808219178,4.0,8182.88,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8869,2015-09-01,5456,False,True,0,54,23.02739726027397,1.0,4375.03,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
8870,2015-09-01,1765,True,True,0,32,4.975342465753425,2.0,3164.77,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8871,2015-09-01,13761,True,False,0,27,2.2849315068493152,2.0,5759.05,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8872,2015-09-01,2227,False,False,1,40,0.3397260273972603,2.0,1179.79,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
8873,2015-09-01,14489,False,True,0,28,8.471232876712326,2.0,1355.43,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8874,2015-09-01,2360,False,True,0,37,15.035616438356165,2.0,5791.2,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8875,2015-09-01,5742,False,False,0,37,1.202739726027397,2.0,3645.2,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
8876,2015-09-01,6526,False,True,0,27,6.583561643835616,1.0,10637.76,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
8877,2015-09-01,479,True,True,0,60,4.441095890410959,2.0,3611.9,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8878,2015-09-01,2453,False,True,1,37,14.95890410958904,3.0,11394.5,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8879,2015-09-01,10379,True,False,2,30,1.8,4.0,7833.97,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
8880,2015-09-01,1274,False,True,1,56,22.01643835616439,2.0,5524.73,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
8881,2015-09-01,9341,True,False,2,42,16.523287671232875,4.0,10838.62,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
8882,2015-09-01,3904,False,True,0,50,16.528767123287672,2.0,5448.52,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
8883,2015-09-01,3780,False,True,0,44,20.194520547945206,2.0,4586.26,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
8884,2015-09-01,5069,True,False,0,30,5.717808219178082,2.0,4662.75,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
8886,2015-09-01,16177,True,True,0,53,7.213698630136986,1.0,3023.42,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
8887,2015-09-01,16104,False,True,0,53,2.9616438356164383,1.0,4037.24,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
8888,2015-09-01,6569,False,True,0,31,6.490410958904111,2.0,16163.45,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8889,2015-09-01,14949,False,False,0,25,3.687671232876713,2.0,1787.34,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
8891,2015-09-01,4921,True,False,0,28,0.6328767123287671,1.0,5834.37,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
8892,2015-09-01,872,False,True,1,29,6.504109589041097,3.0,4425.04,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
8893,2015-09-01,1352,False,True,1,35,3.6821917808219182,3.0,1663.85,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8894,2015-09-01,10255,False,True,0,47,6.468493150684933,2.0,7781.2,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8895,2015-09-01,4255,True,True,0,41,17.68767123287671,2.0,2518.22,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
8897,2015-09-01,13884,False,True,0,54,9.205479452054792,2.0,3125.39,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
8898,2015-09-01,16134,True,True,0,46,24.64383561643836,1.0,2896.32,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
8899,2015-09-01,11939,True,False,0,24,1.906849315068493,2.0,784.91,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
